project,required,dep
lftools,False,osc-lib
lftools,False,shade
salesforce-fuelsdk,True,pyjwt
salesforce-fuelsdk,True,requests
salesforce-fuelsdk,True,suds-jurko
pyobjc-framework-coredata,True,pyobjc-core
pyobjc-framework-coredata,True,pyobjc-framework-Cocoa
allennlp,True,torch
allennlp,True,torchvision
allennlp,True,overrides
allennlp,True,nltk
allennlp,True,spacy
allennlp,True,numpy
allennlp,True,tensorboardX
allennlp,True,boto3
allennlp,True,requests
allennlp,True,tqdm
allennlp,True,h5py
allennlp,True,scikit-learn
allennlp,True,scipy
allennlp,True,pytest
allennlp,True,transformers
allennlp,True,sentencepiece
allennlp,True,filelock
allennlp,True,lmdb
allennlp,True,more-itertools
allennlp,True,wandb
allennlp,True,huggingface-hub
allennlp,True,dataclasses
allennlp,True,jsonnet
zope-container,True,persistent
zope-container,True,zope.proxy
zope-container,True,BTrees
zope-container,True,six
zope-container,True,zope.cachedescriptors
zope-container,True,zope.component
zope-container,True,zope.dottedname
zope-container,True,zope.event
zope-container,True,zope.filerepresentation
zope-container,True,zope.i18nmessageid
zope-container,True,zope.interface
zope-container,True,zope.lifecycleevent
zope-container,True,zope.location
zope-container,True,zope.publisher
zope-container,True,zope.schema
zope-container,True,zope.security
zope-container,True,zope.size
zope-container,True,zope.traversing
zope-container,True,setuptools
zope-container,False,Sphinx
zope-container,False,repoze.sphinx.autointerface
zope-container,False,sphinx-rtd-theme
zope-container,False,zope.testing
zope-container,False,zope.testrunner
zope-container,False,ZODB
zope-container,False,zope.component[zcml]
zope-container,False,zope.configuration
zope-container,False,zope.security[zcml]
pyobjc-framework-addressbook,True,pyobjc-core
pyobjc-framework-addressbook,True,pyobjc-framework-Cocoa
pyobjc-framework-screensaver,True,pyobjc-core
pyobjc-framework-screensaver,True,pyobjc-framework-Cocoa
twitter-common-contextutil,True,twitter.common.dirutil
circus,True,psutil
circus,True,pyzmq
circus,True,tornado
circus,False,nose
circus,False,nose-cov
circus,False,coverage
circus,False,mock
circus,False,circus-web
circus,False,gevent
circus,False,papa
circus,False,PyYAML
circus,False,pyzmq
circus,False,flake8
pyobjc-framework-syncservices,True,pyobjc-core
pyobjc-framework-syncservices,True,pyobjc-framework-Cocoa
pyobjc-framework-syncservices,True,pyobjc-framework-CoreData
line-bot-sdk,True,requests
line-bot-sdk,True,future
pyobjc-framework-automator,True,pyobjc-core
pyobjc-framework-automator,True,pyobjc-framework-Cocoa
pyobjc-framework-applescriptkit,True,pyobjc-core
pyobjc-framework-applescriptkit,True,pyobjc-framework-Cocoa
pyobjc-framework-preferencepanes,True,pyobjc-core
pyobjc-framework-preferencepanes,True,pyobjc-framework-Cocoa
pyobjc-framework-installerplugins,True,pyobjc-core
pyobjc-framework-installerplugins,True,pyobjc-framework-Cocoa
pyobjc-framework-latentsemanticmapping,True,pyobjc-core
pyobjc-framework-latentsemanticmapping,True,pyobjc-framework-Cocoa
jupyter-kernel-gateway,True,jupyter-core
jupyter-kernel-gateway,True,jupyter-client
jupyter-kernel-gateway,True,notebook
jupyter-kernel-gateway,True,traitlets
jupyter-kernel-gateway,True,tornado
jupyter-kernel-gateway,True,requests
pyobjc-framework-searchkit,True,pyobjc-core
pyobjc-framework-searchkit,True,pyobjc-framework-CoreServices
makefun,True,funcsigs
pyobjc-framework-applicationservices,True,pyobjc-core
pyobjc-framework-applicationservices,True,pyobjc-framework-Cocoa
pyobjc-framework-applicationservices,True,pyobjc-framework-Quartz
django-debug-toolbar-request-history,True,django-debug-toolbar
userpath,True,click
bcpandas,True,pandas
bcpandas,True,pyodbc
bcpandas,True,sqlalchemy
azure-mgmt-automation,True,msrest
azure-mgmt-automation,True,azure-common
azure-mgmt-automation,True,azure-mgmt-core
azure-mgmt-automation,True,azure-mgmt-nspkg
jaraco-structures,False,sphinx
jaraco-structures,False,jaraco.packaging
jaraco-structures,False,rst.linker
jaraco-structures,False,pytest
jaraco-structures,False,pytest-checkdocs
jaraco-structures,False,pytest-flake8
jaraco-structures,False,pytest-cov
jaraco-structures,False,pytest-enabler
jaraco-structures,False,pytest-black
jaraco-structures,False,pytest-mypy
mws,True,requests
tpot,True,numpy
tpot,True,scipy
tpot,True,scikit-learn
tpot,True,deap
tpot,True,update-checker
tpot,True,tqdm
tpot,True,stopit
tpot,True,pandas
tpot,True,joblib
tpot,True,xgboost
tpot,False,dask
tpot,False,distributed
tpot,False,dask-ml
tpot,False,imbalanced-learn
tpot,False,scikit-mdr
tpot,False,skrebate
tpot,False,torch
pytest-logger,True,future
pytest-logger,True,pytest
django-url-filter,True,cached-property
django-url-filter,True,Django
django-url-filter,True,enum-compat
django-url-filter,True,six
django-url-filter,True,setuptools
west,True,colorama
west,True,PyYAML
west,True,pykwalify
west,True,setuptools
west,True,packaging
tatsu,False,regex
parameters-validation,False,pytest
parameters-validation,False,pytest-cov
parameters-validation,False,coveralls
openstackdocstheme,True,dulwich
openstackdocstheme,True,pbr
cmsis-pack-manager,True,appdirs
cmsis-pack-manager,True,milksnake
cmsis-pack-manager,True,pyyaml
fbmessenger,True,requests
pyobjc-framework-scriptingbridge,True,pyobjc-core
pyobjc-framework-scriptingbridge,True,pyobjc-framework-Cocoa
beautifultable,True,wcwidth
twitter-common-util,True,twitter.common.contextutil
pyobjc-framework-corelocation,True,pyobjc-core
pyobjc-framework-corelocation,True,pyobjc-framework-Cocoa
pyobjc-framework-inputmethodkit,True,pyobjc-core
pyobjc-framework-inputmethodkit,True,pyobjc-framework-Cocoa
tap-py,False,more-itertools
tap-py,False,PyYAML
hvplot,True,bokeh
hvplot,True,colorcet
hvplot,True,holoviews
hvplot,True,pandas
hvplot,True,numpy
hvplot,False,coveralls
hvplot,False,dask
hvplot,False,datashader
hvplot,False,flake8
hvplot,False,geopandas
hvplot,False,geoviews
hvplot,False,intake
hvplot,False,intake-parquet
hvplot,False,intake-xarray
hvplot,False,nbsite
hvplot,False,nbsmoke
hvplot,False,networkx
hvplot,False,nose
hvplot,False,notebook
hvplot,False,panel
hvplot,False,param
hvplot,False,parameterized
hvplot,False,pillow
hvplot,False,pyct
hvplot,False,pyepsg
hvplot,False,pygraphviz
hvplot,False,pytest
hvplot,False,python-snappy
hvplot,False,rasterio
hvplot,False,s3fs
hvplot,False,scikit-image
hvplot,False,scipy
hvplot,False,selenium
hvplot,False,setuptools
hvplot,False,spatialpandas
hvplot,False,sphinx-holoviz-theme
hvplot,False,streamz
hvplot,False,tornado
hvplot,False,xarray
pyobjc-framework-collaboration,True,pyobjc-core
pyobjc-framework-collaboration,True,pyobjc-framework-Cocoa
pyobjc-framework-servicemanagement,True,pyobjc-core
pyobjc-framework-servicemanagement,True,pyobjc-framework-Cocoa
pyobjc-framework-corebluetooth,True,pyobjc-core
pyobjc-framework-corebluetooth,True,pyobjc-framework-Cocoa
pyobjc-framework-applescriptobjc,True,pyobjc-core
pyobjc-framework-applescriptobjc,True,pyobjc-framework-Cocoa
pyobjc-framework-dictionaryservices,True,pyobjc-core
pyobjc-framework-dictionaryservices,True,pyobjc-framework-CoreServices
twitter-common-app,True,twitter.common.collections
twitter-common-app,True,twitter.common.lang
twitter-common-app,True,twitter.common.log
twitter-common-app,True,twitter.common.options
twitter-common-app,True,twitter.common.process
twitter-common-app,True,twitter.common.util
twitter-common-string,True,twitter.common.lang
twitter-common-process,True,twitter.common.dirutil
twitter-common-process,True,twitter.common.lang
twitter-common-process,True,twitter.common.string
pyobjc-framework-instantmessage,True,pyobjc-core
pyobjc-framework-instantmessage,True,pyobjc-framework-Cocoa
pyobjc-framework-instantmessage,True,pyobjc-framework-Quartz
pyobjc-framework-opendirectory,True,pyobjc-core
pyobjc-framework-opendirectory,True,pyobjc-framework-Cocoa
pansi,True,six
pyobjc-framework-accounts,True,pyobjc-core
pyobjc-framework-accounts,True,pyobjc-framework-Cocoa
english,True,six
pyobjc-framework-eventkit,True,pyobjc-core
pyobjc-framework-eventkit,True,pyobjc-framework-Cocoa
dm-sonnet,True,absl-py
dm-sonnet,True,numpy
dm-sonnet,True,six
dm-sonnet,True,dm-tree
dm-sonnet,True,wrapt
dm-sonnet,True,tabulate
dm-sonnet,False,tensorflow
dm-sonnet,False,tensorflow-gpu
columnar,True,toolz
columnar,True,wcwidth
zope-lifecycleevent,True,setuptools
zope-lifecycleevent,True,zope.event
zope-lifecycleevent,True,zope.interface
zope-lifecycleevent,False,zope.component
zope-lifecycleevent,False,zope.configuration
zope-lifecycleevent,False,zope.testing
zope-lifecycleevent,False,zope.testrunner
pyobjc-framework-corewlan,True,pyobjc-core
pyobjc-framework-corewlan,True,pyobjc-framework-Cocoa
pyobjc-framework-social,True,pyobjc-core
pyobjc-framework-social,True,pyobjc-framework-Cocoa
requests-http-signature,True,requests
requests-http-signature,False,cryptography
pyobjc-framework-imagecapturecore,True,pyobjc-core
pyobjc-framework-imagecapturecore,True,pyobjc-framework-Cocoa
pyghmi,True,cryptography
pyghmi,True,python-dateutil
pyghmi,True,six
smbus2,False,sphinx
smbus2,False,flake8
smbus2,False,nose
smbus2,False,mock
aliyun-python-sdk-alidns,True,aliyun-python-sdk-core
pyobjc-framework-coreaudio,True,pyobjc-core
pyobjc-framework-coreaudio,True,pyobjc-framework-Cocoa
pyobjc-framework-avkit,True,pyobjc-core
pyobjc-framework-avkit,True,pyobjc-framework-Cocoa
pyobjc-framework-avkit,True,pyobjc-framework-Quartz
pyobjc-framework-calendarstore,True,pyobjc-core
pyobjc-framework-calendarstore,True,pyobjc-framework-Cocoa
pyobjc-framework-avfoundation,True,pyobjc-core
pyobjc-framework-avfoundation,True,pyobjc-framework-CoreMedia
pyobjc-framework-avfoundation,True,pyobjc-framework-Cocoa
pyobjc-framework-avfoundation,True,pyobjc-framework-Quartz
aqtinstall,True,requests
aqtinstall,True,py7zr
aqtinstall,True,packaging
aqtinstall,True,texttable
aqtinstall,True,importlib-metadata
aqtinstall,False,build
aqtinstall,False,flake8
aqtinstall,False,flake8-black
aqtinstall,False,docutils
aqtinstall,False,check-manifest
aqtinstall,False,readme-renderer
aqtinstall,False,pygments
aqtinstall,False,isort
aqtinstall,False,packaging
aqtinstall,False,twine
aqtinstall,False,sphinx
aqtinstall,False,sphinx-rtd-theme
aqtinstall,False,sphinx-py3doc-enhanced-theme
aqtinstall,False,pytest
aqtinstall,False,pytest-pep8
aqtinstall,False,pytest-remotedata
aqtinstall,False,pytest-cov
nplusone,True,six
nplusone,True,blinker
pyobjc-framework-storekit,True,pyobjc-core
pyobjc-framework-storekit,True,pyobjc-framework-Cocoa
pyobjc-framework-netfs,True,pyobjc-core
pyobjc-framework-netfs,True,pyobjc-framework-Cocoa
pyobjc-framework-gamecenter,True,pyobjc-core
pyobjc-framework-gamecenter,True,pyobjc-framework-Cocoa
mohawk,True,six
pyobjc-framework-mapkit,True,pyobjc-core
pyobjc-framework-mapkit,True,pyobjc-framework-Cocoa
pyobjc-framework-mapkit,True,pyobjc-framework-CoreLocation
pyobjc-framework-mapkit,True,pyobjc-framework-Quartz
pyobjc-framework-scenekit,True,pyobjc-core
pyobjc-framework-scenekit,True,pyobjc-framework-Cocoa
pyobjc-framework-scenekit,True,pyobjc-framework-Quartz
pyobjc-framework-imserviceplugin,True,pyobjc-core
pyobjc-framework-imserviceplugin,True,pyobjc-framework-Cocoa
nostradamus,True,requests
pyobjc-framework-notificationcenter,True,pyobjc-core
pyobjc-framework-notificationcenter,True,pyobjc-framework-Cocoa
pyobjc-framework-multipeerconnectivity,True,pyobjc-core
pyobjc-framework-multipeerconnectivity,True,pyobjc-framework-Cocoa
pyobjc-framework-spritekit,True,pyobjc-core
pyobjc-framework-spritekit,True,pyobjc-framework-Cocoa
pyobjc-framework-spritekit,True,pyobjc-framework-Quartz
pyobjc-framework-iosurface,True,pyobjc-core
pyobjc-framework-iosurface,True,pyobjc-framework-Cocoa
pyobjc-framework-cryptotokenkit,True,pyobjc-core
pyobjc-framework-cryptotokenkit,True,pyobjc-framework-Cocoa
pyobjc-framework-modelio,True,pyobjc-core
pyobjc-framework-modelio,True,pyobjc-framework-Cocoa
pyobjc-framework-modelio,True,pyobjc-framework-Quartz
pyobjc-framework-photos,True,pyobjc-core
pyobjc-framework-photos,True,pyobjc-framework-Cocoa
pyobjc-framework-networkextension,True,pyobjc-core
pyobjc-framework-networkextension,True,pyobjc-framework-Cocoa
pyobjc-framework-photosui,True,pyobjc-core
pyobjc-framework-photosui,True,pyobjc-framework-Cocoa
pyobjc-framework-contactsui,True,pyobjc-core
pyobjc-framework-contactsui,True,pyobjc-framework-Cocoa
pyobjc-framework-contactsui,True,pyobjc-framework-Contacts
pyobjc-framework-contacts,True,pyobjc-core
pyobjc-framework-contacts,True,pyobjc-framework-Cocoa
pyobjc-framework-libdispatch,True,pyobjc-core
pyobjc-framework-safariservices,True,pyobjc-core
pyobjc-framework-safariservices,True,pyobjc-framework-Cocoa
pyobjc-framework-gamecontroller,True,pyobjc-core
pyobjc-framework-gamecontroller,True,pyobjc-framework-Cocoa
sphinx-markdown-builder,True,html2text
sphinx-markdown-builder,True,pydash
sphinx-markdown-builder,True,sphinx
sphinx-markdown-builder,True,unify
sphinx-markdown-builder,True,yapf
pytest-airflow,True,pytest
pytest-airflow,True,apache-airflow
pyomo,True,ply
pyobjc-framework-cloudkit,True,pyobjc-core
pyobjc-framework-cloudkit,True,pyobjc-framework-Cocoa
pyobjc-framework-cloudkit,True,pyobjc-framework-CoreLocation
pyobjc-framework-cloudkit,True,pyobjc-framework-CoreData
pyobjc-framework-cloudkit,True,pyobjc-framework-Accounts
pyobjc-framework-localauthentication,True,pyobjc-core
pyobjc-framework-localauthentication,True,pyobjc-framework-Cocoa
pyobjc-framework-mediaaccessibility,True,pyobjc-core
pyobjc-framework-mediaaccessibility,True,pyobjc-framework-Cocoa
pyobjc-framework-findersync,True,pyobjc-core
pyobjc-framework-findersync,True,pyobjc-framework-Cocoa
pyobjc-framework-medialibrary,True,pyobjc-core
pyobjc-framework-medialibrary,True,pyobjc-framework-Cocoa
pyobjc-framework-medialibrary,True,pyobjc-framework-Quartz
spyder,True,atomicwrites
spyder,True,chardet
spyder,True,cloudpickle
spyder,True,cookiecutter
spyder,True,diff-match-patch
spyder,True,intervaltree
spyder,True,ipython
spyder,True,jedi
spyder,True,jsonschema
spyder,True,keyring
spyder,True,nbconvert
spyder,True,numpydoc
spyder,True,parso
spyder,True,pexpect
spyder,True,pickleshare
spyder,True,psutil
spyder,True,pygments
spyder,True,pylint
spyder,True,pyls-black
spyder,True,pyls-spyder
spyder,True,pyqt5
spyder,True,pyqtwebengine
spyder,True,python-language-server[all]
spyder,True,pyzmq
spyder,True,qdarkstyle
spyder,True,qstylizer
spyder,True,qtawesome
spyder,True,qtconsole
spyder,True,qtpy
spyder,True,rtree
spyder,True,setuptools
spyder,True,sphinx
spyder,True,spyder-kernels
spyder,True,textdistance
spyder,True,three-merge
spyder,True,watchdog
spyder,True,applaunchservices
spyder,True,pyxdg
spyder,True,paramiko
spyder,False,coverage
spyder,False,cython
spyder,False,flaky
spyder,False,matplotlib
spyder,False,pandas
spyder,False,pillow
spyder,False,pytest
spyder,False,pytest-cov
spyder,False,pytest-lazy-fixture
spyder,False,pytest-mock
spyder,False,pytest-order
spyder,False,pytest-qt
spyder,False,pyyaml
spyder,False,scipy
spyder,False,sympy
spyder,False,pytest-xvfb
spyder,False,pywin32
pyvisa,True,typing-extensions
pyvisa,True,dataclasses
pyvisa,True,importlib-metadata
edx-proctoring,True,django-model-utils
edx-proctoring,True,djangorestframework
edx-proctoring,True,Django
edx-proctoring,True,pyjwt
edx-proctoring,True,django-waffle
edx-proctoring,True,python-dateutil
edx-proctoring,True,rules
edx-proctoring,True,edx-rest-api-client
edx-proctoring,True,pycryptodomex
edx-proctoring,True,django-ipware
edx-proctoring,True,jsonfield2
edx-proctoring,True,django-crum
edx-proctoring,True,edx-drf-extensions
edx-proctoring,True,event-tracking
edx-proctoring,True,edx-opaque-keys
edx-proctoring,True,edx-when
edx-proctoring,True,pytz
edx-proctoring,True,django-webpack-loader
tempest,True,PrettyTable
tempest,True,PyYAML
tempest,True,cliff
tempest,True,debtcollector
tempest,True,fixtures
tempest,True,jsonschema
tempest,True,netaddr
tempest,True,oslo.concurrency
tempest,True,oslo.config
tempest,True,oslo.log
tempest,True,oslo.serialization
tempest,True,oslo.utils
tempest,True,paramiko
tempest,True,pbr
tempest,True,python-subunit
tempest,True,six
tempest,True,stestr
tempest,True,stevedore
tempest,True,testtools
tempest,True,unittest2
tempest,True,urllib3
django-organizations,True,six
django-organizations,True,Django
django-organizations,True,typing
bcp,False,sphinx
bcp,False,sphinx-autodoc-typehints
bcp,False,sphinx_rtd_theme
bcp,False,pytest
bcp,False,pytest-cov
bcp,False,pytest-freezegun
pyobjc-framework-intents,True,pyobjc-core
pyobjc-framework-intents,True,pyobjc-framework-Cocoa
django-push-notifications,True,pywebpush
django-push-notifications,True,Django
django-push-notifications,True,apns2
pipx,True,colorama
pipx,True,userpath
pipx,True,argcomplete
pipx,True,packaging
pipx,True,importlib-metadata
pyobjc-framework-mediaplayer,True,pyobjc-core
pyobjc-framework-mediaplayer,True,pyobjc-framework-AVFoundation
numcodecs,True,numpy
numcodecs,False,msgpack
kfac,True,numpy
kfac,True,six
kfac,True,tensorflow-probability
kfac,False,tensorflow
kfac,False,tensorflow-gpu
kfac,False,dm-sonnet
kfac,False,pytest
jsoncomment,True,json-spec
jsoncomment,False,ujson
nuts-finder,True,geojson
nuts-finder,True,requests
nuts-finder,True,Shapely
dopamine-rl,True,tensorflow
dopamine-rl,True,gin-config
dopamine-rl,True,absl-py
dopamine-rl,True,opencv-python
dopamine-rl,True,gym[atari]
dopamine-rl,True,flax
dopamine-rl,True,jax
dopamine-rl,True,jaxlib
dopamine-rl,True,Pillow
dopamine-rl,True,numpy
dopamine-rl,True,pygame
dopamine-rl,True,pandas
dopamine-rl,True,tf-slim
numpy-quaternion,True,numpy
numpy-quaternion,False,mkdocs
numpy-quaternion,False,mktheapidocs[plugin]
